"Posição","Nome","Localidade","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Unidade","Multiplicador"
"3.2","Série retropolada","Granja",,,,"59024","68926","75853","86963","103131","116704","142859","154331",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Granjeiro",,,,"7927","9390","9923","10939","13013","14342","19699","20221",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Groaíras",,,,"13681","16519","16696","18029","20406","23867","27708","30212",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Guaiúba",,,,"32107","35272","39068","43608","48935","56415","67582","74241",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Guaraciaba do Norte",,,,"66100","84809","94660","104648","125859","136826","171109","161726",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Guaramiranga",,,,"15118","18902","19364","21760","29038","24563","27605","31075",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Hidrolândia",,,,"31052","36552","35849","39026","51686","50498","63487","68509",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Horizonte",,,,"282968","328089","386736","477714","470101","518171","683171","904361",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ibaretama",,,,"24831","26076","23781","33664","35928","33682","44782","40073",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ibiapina",,,,"47503","58844","61529","64198","65860","75731","89507","98585",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ibicuitinga",,,,"16770","19170","17997","26213","28759","26378","36948","37226",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Icapuí",,,,"52426","67230","65417","79207","97474","100866","117930","118023",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Icó",,,,"100157","121057","129476","149925","176810","189476","218734","238814",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Iguatu",,,,"283927","323436","358467","392586","422973","471915","557881","576650",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Independência",,,,"48649","58919","62547","67363","83407","82498","110506","113423",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ipaporanga",,,,"17676","21736","19104","21835","25708","24562","30137","31819",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ipaumirim",,,,"19120","22525","21461","23876","29589","31530","39926","41422",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ipu",,,,"65689","78800","82862","101062","106450","118794","139184","154086",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ipueiras",,,,"54483","66010","69452","76087","88309","91001","114666","121382",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Iracema",,,,"22523","26741","29556","32629","36607","44165","52438","60308",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Irauçuba",,,,"30375","33811","35904","43042","50151","54511","68424","76605",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itaiçaba",,,,"14580","16276","16771","18633","20065","22035","23111","25012",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itaitinga",,,,"49366","52814","60265","73787","93933","104281","126669","144395",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itapajé",,,,"152874","180112","207025","227986","234132","214987","307447","311371",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itapipoca",,,,"265673","297244","352896","361429","430902","432554","510981","532943",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itapiúna",,,,"23579","28948","27224","34200","40655","44508","55708","54674",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itarema",,,,"73181","95759","109595","124318","163512","165696","183499","168906",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Itatira",,,,"26566","35456","41691","37480","52149","49684","70480","67790",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jaguaretama",,,,"39814","45923","44038","50829","59958","58876","72758","78328",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jaguaribara",,,,"59176","48647","52465","40510","46510","50148","63463","71786",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jaguaribe",,,,"79448","87873","96056","105984","125627","137670","175089","194137",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jaguaruana",,,,"74863","87113","109928","116749","125147","141670","158712","179517",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jardim",,,,"38970","47443","48433","56518","70283","73042","90542","93685",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jati",,,,"11258","14381","13168","15859","20312","19727","26178","28264",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jijoca de Jericoacoara",,,,"21203","25483","30809","36623","43872","49323","59605","68412",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Juazeiro do Norte",,,,"560935","631502","713174","808630","988587","1118209","1273914","1485444",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Jucás",,,,"35331","41272","44968","44873","52911","59671","69908","89165",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Lavras da Mangabeira",,,,"51742","59056","55274","62163","77411","78448","87901","100436",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Limoeiro do Norte",,,,"180207","198201","225561","241576","299478","314952","373589","382185",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Madalena",,,,"36023","36882","33346","37263","50622","48715","66705","61920",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Maracanaú",,,,"1367721","1471364","1811440","1965577","1986692","2290859","2833565","3071015",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Maranguape",,,,"238248","260310","345230","438735","495032","547216","630164","626329",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Marco",,,,"40925","49698","55426","61045","66341","76120","92055","93737",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Martinópole",,,,"11568","13344","14357","16165","18109","18671","24263","27464",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Massapê",,,,"45560","55999","58401","63363","70623","79544","94831","103421",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Mauriti",,,,"76432","89965","90488","91300","133601","146326","177010","189759",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Meruoca",,,,"17553","21889","23523","24386","27939","30863","35272","37467",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Milagres",,,,"54389","67186","52538","58913","78564","77293","90848","105842",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Milhã",,,,"25955","26912","28254","37480","41950","45752","64570","53445",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Miraíma",,,,"15283","16979","18844","21166","24376","26509","35231","38851",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Missão Velha",,,,"50729","59602","59269","68361","113819","120601","147143","180595",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Mombaça",,,,"63679","72574","74435","87492","100000","113231","137032","135489",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Monsenhor Tabosa",,,,"25400","29290","31967","32382","37796","40819","54021","53930",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Morada Nova",,,,"146052","171620","178211","198952","224208","296398","299171","304689",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Moraújo",,,,"10228","12716","13529","17984","19670","19203","22414","24815",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Morrinhos",,,,"25644","30527","32547","35933","41675","43944","53787","63272",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Mucambo",,,,"19404","23186","25005","26589","30572","34076","40744","45517",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Mulungu",,,,"23405","27091","32149","34649","45946","45552","61257","60450",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Nova Olinda",,,,"23769","24793","30484","29964","36952","38237","46371","54486",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Nova Russas",,,,"50136","58693","60554","68893","74356","80460","103416","110851",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Novo Oriente",,,,"49710","49931","52414","56922","76100","70097","89748","80881",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Ocara",,,,"32218","36558","36941","43100","47859","51116","66245","68955",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Orós",,,,"42919","51716","54534","61696","69498","73641","86673","99074",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pacajus",,,,"292748","311052","385244","365917","360421","374985","441735","497445",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pacatuba",,,,"145505","155433","181572","188043","301311","325567","389951","414363",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pacoti",,,,"25501","31516","36060","39058","49799","49328","60579","66739",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pacujá",,,,"8950","10769","11264","11789","14284","15269","17945","19982",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Palhano",,,,"13644","15966","18044","18507","20516","23173","28022","30967",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Palmácia",,,,"20143","25035","26986","26430","31139","31496","40588","46852",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Paracuru",,,,"109668","129585","140361","174871","175597","168953","216864","200738",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Paraipaba",,,,"49954","60530","72367","88619","109438","131873","125829","122944",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Parambu",,,,"57209","66011","55061","66949","74910","73098","105658","99068",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Paramoti",,,,"15820","18850","20986","23040","31063","30646","39560","39122",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pedra Branca",,,,"73533","71839","73391","103483","92248","95398","138224","127407",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Penaforte",,,,"11102","14398","13016","15621","20680","21396","26798","30216",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pentecoste",,,,"54230","58866","65038","75904","95840","100395","126154","152268",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pereiro",,,,"25848","29292","31126","31548","39498","40719","51140","51912",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pindoretama",,,,"30752","36214","41572","42457","51783","57304","57292","77538",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Piquet Carneiro",,,,"21713","23731","24703","27414","31576","34552","43027","46208",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Pires Ferreira",,,,"14557","17285","17243","21656","22097","22536","29585","30151",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Poranga",,,,"15528","17486","18074","21376","24939","25652","30744","33059",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Porteiras",,,,"25789","32446","29437","31815","43123","42337","52768","55954",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Potengi",,,,"15296","18939","19446","23202","26534","28034","35745","36421",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Potiretama",,,,"9968","11357","11968","12807","16590","16318","22499","23133",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Quiterianópolis",,,,"33571","32152","32768","41086","44781","44368","58679","60111",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Quixadá",,,,"163292","195977","219019","252887","256351","280137","350433","425660",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Quixelô",,,,"38444","43158","40027","48400","51534","50333","59345","60328",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Quixeramobim",,,,"134030","171578","173853","198439","235782","260612","311158","346749",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Quixeré",,,,"62072","64841","89410","89444","112175","122650","143699","122992",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Redenção",,,,"77076","74005","83877","92727","109100","82096","99665","116929",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Reriutaba",,,,"31694","39419","40604","45832","56133","54332","65860","69458",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Russas",,,,"159777","200734","235564","255059","279979","305696","388939","401069",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Saboeiro",,,,"23132","26291","26142","29509","31089","34102","41006","47847",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Salitre",,,,"22393","28966","26473","30127","37403","40567","58589","56173",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Santana do Acaraú",,,,"45024","48926","49344","58942","67826","73631","87488","93218",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Santana do Cariri",,,,"28208","31213","32229","36787","42836","46018","54553","66706",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Santa Quitéria",,,,"113748","122920","125969","119520","139594","136441","185880","191664",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","São Benedito",,,,"76442","90370","99924","108458","122769","143796","173173","185903",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","São Gonçalo do Amarante",,,,"69737","90251","104385","122372","130873","168570","199962","229503",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","São João do Jaguaribe",,,,"35479","35165","36870","31424","36070","36445","43058","47191",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","São Luís do Curu",,,,"19109","20501","22904","27490","32233","32630","40246","44765",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Senador Pompeu",,,,"52233","54009","59215","68862","81697","84964","111991","107045",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Senador Sá",,,,"8828","9806","13594","13713","14322","16852","20082","22311",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Sobral",,,,"821569","915266","1160851","1298598","1319090","1430581","1598608","1810905",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Solonópole",,,,"30112","33509","36575","43802","50197","49057","68656","70286",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tabuleiro do Norte",,,,"47853","58300","65695","73469","86124","94626","112301","131208",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tamboril",,,,"42578","49857","47510","53041","65522","67128","89373","88757",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tarrafas",,,,"13743","18011","15538","16277","21532","23569","29859","30055",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tauá",,,,"102839","124486","130295","150178","171462","179928","220498","224087",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tejuçuoca",,,,"17826","19534","20521","26284","30124","33235","39778","43211",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tianguá",,,,"151444","179455","196491","220061","254549","260036","322908","325338",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Trairi",,,,"106050","123184","157015","172758","205311","207680","248000","211933",,,,,,,,,,,,,"R$",1000
"3.2","Série retropolada","Tururu",,,,"15163","17642","20529","23777","26437","27763","36140","38508",,,,,,,,,,,,,"R$",1000
